,userID,songID,playCount
2475,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOLRPIE12A8C13A292,1
2476,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOLVMWK12A6D4F9859,7
2477,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOLVYGW12AB018AF95,6
2478,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOMCNDP12A6D4FA8CB,1
2479,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOMVKSN12AB018B73E,1
2480,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SONFFMM12A8C13B368,1
2481,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SONNBCL12AB017FE9A,7
2482,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SONTZHR12A6D4F7D04,1
2483,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOOIRAN12A8C13D0F3,1
2484,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOONCUD12A8C1354CF,1
2485,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOONVAG12A8C145227,1
2486,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOOQCUS12AC4686698,2
2487,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOPPWLF12AB0183698,2
2488,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOPXDUB12AB017FD58,1
2489,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SORGXYI12A8C139D48,3
2490,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SORJRTT12AC468A1EC,1
2491,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SORKSVD12A58A792BB,1
2492,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SORNQVP12A6D4F79CF,1
2493,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SORWRHU12AB017B93E,1
2494,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOSNBUS12A8C13FCD0,1
2495,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOSNSKM12A8C1382A1,1
2496,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOSUJAQ12A8C134BA7,2
2497,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTDJNZ12A6D4FB784,2
2498,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTFJLZ12A8C136378,1
2499,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTMQNY12A6D4F74EB,1
2500,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTNHUH12A8C13D23E,1
2501,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTVGML12AB017CF33,1
2502,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTZLXB12A8C1346BC,6
2503,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOTZMDL12A8C141C3F,1
2504,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOUHLBS12A6D4F7BC6,1
2505,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOUKKGV12A6D4FB9BB,2
2506,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOUMFTB12A8C1372AC,2
2507,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOUODZY12A6701D231,7
2508,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOVBMGP12A8C13CE01,1
2509,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOVQKPV12A6D4F812A,1
2510,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOVTTKS12AB018B172,1
2511,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOWEAEN12A6D4F66EB,1
2512,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOWHHGT12A6D4F8044,7
2513,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOWOEEQ12A8AE472BC,1
2514,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOWXTDG12AB018C3FD,1
2515,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOXDNNI12AB018CB19,1
2516,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOXEGSZ12A8C135269,7
2517,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOXQCTW12A58A7B159,1
2518,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOXQMTH12A58A7BE9E,4
2519,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOXWTDX12A6701E141,5
2520,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOXZSEH12AC468CABB,5
2521,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOYNEVM12AB018439A,2
2522,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOYZESO12AB01894BA,4
2523,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOZGAWS12AF72AB506,2
2524,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOZMEGY12A6D4F775A,2
2525,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOZQRSR12A6701E2F7,1
2526,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOZWWTF12A8C1408E2,1
2527,d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOZYUGZ12A8AE472AC,1
2528,0152fcbd02b172a874c75a57a913f0f0109ba272,SOAFTRR12AF72A8D4D,1
2529,0152fcbd02b172a874c75a57a913f0f0109ba272,SOBAPNQ12AB0181242,2
2530,0152fcbd02b172a874c75a57a913f0f0109ba272,SOCNIFM12A8C13D73B,1
2531,0152fcbd02b172a874c75a57a913f0f0109ba272,SODHKOL12A8C141128,2
2532,0152fcbd02b172a874c75a57a913f0f0109ba272,SODJWHY12A8C142CCE,2
2533,0152fcbd02b172a874c75a57a913f0f0109ba272,SOEWYLX12A6D4F8E5F,1
2534,0152fcbd02b172a874c75a57a913f0f0109ba272,SOGIJYM12A6D4FCD3D,1
2535,0152fcbd02b172a874c75a57a913f0f0109ba272,SOGOZLT12A6D4FB302,5
2536,0152fcbd02b172a874c75a57a913f0f0109ba272,SOGPNGN12A8C143969,1
2537,0152fcbd02b172a874c75a57a913f0f0109ba272,SOHYLXU12A8C139492,1
2538,0152fcbd02b172a874c75a57a913f0f0109ba272,SOIYUFK12A8C136FC7,3
2539,0152fcbd02b172a874c75a57a913f0f0109ba272,SOJJYDE12AF729FC16,1
2540,0152fcbd02b172a874c75a57a913f0f0109ba272,SOJMVBR12A8AE47629,1
2541,0152fcbd02b172a874c75a57a913f0f0109ba272,SOLAWIY12A8C13EFDC,2
2542,0152fcbd02b172a874c75a57a913f0f0109ba272,SOLYPIH12AB018814F,1
2543,0152fcbd02b172a874c75a57a913f0f0109ba272,SOMJWPP12A6D4F8506,5
2544,0152fcbd02b172a874c75a57a913f0f0109ba272,SOOHCUB12A58A7AD2C,2
2545,0152fcbd02b172a874c75a57a913f0f0109ba272,SOOSADY12A6701F119,1
2546,0152fcbd02b172a874c75a57a913f0f0109ba272,SOPKPSQ12A58A7A5E4,1
2547,0152fcbd02b172a874c75a57a913f0f0109ba272,SOSAXUZ12AAF3B2031,2
2548,0152fcbd02b172a874c75a57a913f0f0109ba272,SOSROFB12AAF3B4C5D,3
2549,0152fcbd02b172a874c75a57a913f0f0109ba272,SOTUHEC12AB0188139,1
2550,0152fcbd02b172a874c75a57a913f0f0109ba272,SOVRXWW12A6D4F74D3,1
2551,0152fcbd02b172a874c75a57a913f0f0109ba272,SOWFLJQ12A58A7A7D8,1
2552,0152fcbd02b172a874c75a57a913f0f0109ba272,SOWYLVG12AB018AE39,2
2553,0152fcbd02b172a874c75a57a913f0f0109ba272,SOXLRDB12A81C21739,1
2554,0152fcbd02b172a874c75a57a913f0f0109ba272,SOZDTJE12A6701F2FE,1
2555,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOAIQCY12A8AE4616E,1
2556,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOAPBSH12A58A80492,2
2557,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOBHDIC12AB018207A,5
2558,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOBYJXW12A8C145FE8,2
2559,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOCGOED12A8C13F50A,2
2560,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SODCCNJ12AB018215C,1
2561,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SODJQUS12A6701D1D3,1
2562,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SODRBIZ12A6701FD17,1
2563,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SODUSIP12AB0187E5E,1
2564,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOEMUHO12A8C130993,2
2565,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOEMWHL12A8C14555F,2
2566,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOEOPVY12A58A7E966,1
2567,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOFFKDU12A58A78C12,6
2568,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOFHRZK12AB017F779,4
2569,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOFLDAP12A8A9D6B4A,1
2570,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOFNPIO12A8C13F29A,8
2571,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOFZNLL12A67ADC12A,1
2572,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHDYXC12A8C1380C1,5
2573,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHJOLH12A6310DFE5,1
2574,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHKQXJ12A8C13801D,1
2575,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHLKJY12A8C1435C1,1
2576,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHQWAV12A8C1451E5,2
2577,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHSWPV12A8C138D13,2
2578,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOHVOHH12A67FFB328,1
2579,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOIQFSC12AC3DF72B4,5
2580,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOIWJFZ12A8BEEEB39,1
2581,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOJHUGI12A8C138A66,1
2582,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOKHRNB12A8C1439CC,1
2583,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOKWRCB12A670214F5,1
2584,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOLHMFZ12A8C140678,1
2585,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOLRYQR12A670215BF,6
2586,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOMAUEK12AB017CF81,6
2587,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOOANJW12A6D4FD29F,5
2588,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOOKGKY12A8C136549,5
2589,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOOVKGO12A6D4FC39B,1
2590,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOOVOCB12A6701BE62,3
2591,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOPNBEZ12AB0185163,2
2592,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOQCCNV12A8C13D754,1
2593,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOQPECZ12A8AE48B63,1
2594,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SORAEFZ12A8C14394D,5
2595,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SORCGDZ12A6D4FEBD2,1
2596,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SORYMAX12AB01836C7,5
2597,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOTFLVI12A8C1366EC,5
2598,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOTSIQG12A6D4F46DF,2
2599,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOUXBLU12AB0186DFA,1
2600,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOVSHGU12A8C13946C,1
2601,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOXAGEC12A6D4F705E,1
2602,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOXLDLO12AB0186373,9
2603,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOZEACV12A8C131087,1
2604,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOZFYTZ12AB018565D,10
2605,523a8a39456d5a96ae8f4d5e8b8b60f3bfb31528,SOZMLWW12A6D4F9DF4,1
2606,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOAOVXC12AB0184BDE,1
2607,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOCLOPQ12A67ADCD4B,2
2608,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOCVUGV12AF72A07FE,2
2609,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOEAPHO12AB0180FEC,1
2610,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOEGIYH12A6D4FC0E3,2
2611,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOFFDIG12AB0186D56,6
2612,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOFMLQW12A58A7AFF6,1
2613,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOGSRRK12A8C13DC56,1
2614,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOGVREC12A8C143DDB,1
2615,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOHDKAD12A58A7A8EC,1
2616,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOHYPDM12AB017F14A,2
2617,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOJBQZE12AB0185413,1
2618,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOJTDUS12A6D4FBF0E,1
2619,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOJVYIK12A67ADBACE,8
2620,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOKGLXT12AB0184DCA,2
2621,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOKNMJE12A67AE0421,1
2622,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOLLOSO12AB0184A7A,1
2623,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOMDOPU12A58A7935A,1
2624,43683da3c6c5a93c7938ff550faf0d039a9a639a,SONGIPI12A8AE46162,2
2625,43683da3c6c5a93c7938ff550faf0d039a9a639a,SONHFVW12AB017C473,1
2626,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOOJVLM12A6D4F6DE7,2
2627,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOPBPLN12AB018A419,1
2628,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOQHFWA12AAA8C6662,1
2629,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOSNQHO12A67AE0DFC,5
2630,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOSOFVF12AB0183B49,1
2631,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOTRMQC12AB0181429,1
2632,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOUEAYG12A6D4FE4AF,126
2633,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOUSOKG12A58A7AC15,1
2634,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOVDYZE12A58A7AA62,2
2635,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOWLJRX12A6D4F7BBB,5
2636,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOWLLPS12AF72A9C19,2
2637,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOZBHHO12A8C13610C,1
2638,43683da3c6c5a93c7938ff550faf0d039a9a639a,SOZKVJG12A6D4F937B,1
2639,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOAXGDH12A8C13F8A1,1
2640,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOBBMDR12A8C13253B,1
2641,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOBOAFP12A8C131F36,1
2642,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOBTGVG12AB0187543,1
2643,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOBUBLL12A58A795A8,1
2644,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOCVTLJ12A6310F0FD,1
2645,930d2be6c85315d72cab9823ec0f7bfe7e477794,SODACBL12A8C13C273,1
2646,930d2be6c85315d72cab9823ec0f7bfe7e477794,SODCADR12AF72A1A99,1
2647,930d2be6c85315d72cab9823ec0f7bfe7e477794,SODEAWL12AB0187032,1
2648,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOECCON12A6D4FDBCE,1
2649,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOFGDGA12AB017C86B,1
2650,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOFKABN12A8AE476C6,1
2651,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOFRQTD12A81C233C0,2
2652,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOGWJEY12AC9618862,1
2653,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOHEMBB12A6701E907,1
2654,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOHJOLH12A6310DFE5,1
2655,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOHRQFL12A6D4F3C8A,1
2656,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOHTKMO12AB01843B0,1
2657,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOHYSXA12AB0186704,1
2658,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOHZPIK12A58A7CCAE,1
2659,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOIDDNJ12AC9071B90,1
2660,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOILFUU12AB017C75F,1
2661,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOISNSU12AC468C0D8,1
2662,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOJSTYO12A8C13F200,2
2663,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOJUXGA12AC961885C,1
2664,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOJYBJZ12AB01801D0,2
2665,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOKLRPJ12A8C13C3FE,1
2666,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOLCKAS12A8C14242A,1
2667,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOLWAHM12AB018EBC8,1
2668,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOLWHSJ12A67AE227B,1
2669,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOMGVYU12A8C1314FF,1
2670,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOOJJCT12A6310E1C0,1
2671,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOOWVNN12A8C140775,1
2672,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOPCTBB12AF72A1B64,1
2673,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOPREHY12AB01815F9,1
2674,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOPTLQL12AB018D56F,1
2675,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOQYIRM12AB0184F8F,1
2676,930d2be6c85315d72cab9823ec0f7bfe7e477794,SORBBFV12AB017D710,1
2677,930d2be6c85315d72cab9823ec0f7bfe7e477794,SORWLTW12A670208FA,1
2678,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOTTMQK12A8C144885,1
2679,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOTWSXL12A8C143349,1
2680,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOTXDCY12AF729A39B,1
2681,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOUCKDH12A8C138FF5,1
2682,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOUKJBT12A6701C4D6,1
2683,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOUSZSW12AB01800C2,1
2684,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOUVTSM12AC468F6A7,2
2685,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOVDLZN12AB0185BEA,1
2686,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOVFUXP12AB018F6F0,1
2687,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOVGLTY12AF72A39CD,1
2688,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOVRTPN12AB0184F9E,1
2689,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOVXBOT12A8C136816,1
2690,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOWCBKV12AC90732A6,1
2691,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOWEHOM12A6BD4E09E,1
2692,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOWGXOP12A6701E93A,2
2693,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOWKQYL12AB0183B15,1
2694,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOWOMMY127F8096DF9,1
2695,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOWRTJD12A8C132704,1
2696,930d2be6c85315d72cab9823ec0f7bfe7e477794,SOXPFLM12A8AE48C50,1
2697,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOAGSYE12A58A7A5A7,1
2698,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOAUWYT12A81C206F1,1
2699,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOBONKR12A58A7A7E0,1
2700,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SODLMFR12A8C1396DA,1
2701,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SODQJQF12A8C137B17,1
2702,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOFQFWN12A58A7A84E,1
2703,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOJVRVE12A8C1353D0,1
2704,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOOQCAG12A67ADE6DD,1
2705,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOTGHQR12A8C1406C5,1
2706,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOUNSQC12AC9071827,1
2707,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOVDSJC12A58A7A271,1
2708,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOWWVZP12A8A9D5A3F,1
2709,73d0a0c725c9b2c541635672bb0572bfcb7eb2b4,SOYLUOK12AF72AA67F,1
2710,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOAECLL12A58A7E668,1
2711,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOAEGFL12AF729E371,3
2712,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOAHHSV12A6D4F66BB,1
2713,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOAYQVC12A6D4F7829,2
2714,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOAZCPG12A6D4F7805,1
2715,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOBIXFH12A6D4F7823,7
2716,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOBKUNX12AF72A3719,1
2717,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOBLZJI12A6D4F7819,4
2718,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOBWHWA12A6D4F780E,2
2719,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOCDGOY12A8C1466ED,1
2720,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOCVDDD12AB017E85A,1
2721,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOCVGER12A6D4F781C,3
2722,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOCYBIP12A6D4F7826,2
2723,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOCYPCR12A6701FA95,4
2724,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOCZXRY12A6D4FAAE0,2
2725,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SODADZM12A8C1411CD,1
2726,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SODICFN12AC468E2A0,2
2727,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SODRUNK12AC468E3BC,2
2728,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SODXNHI12AC468E286,1
2729,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOEHZUQ12A3F1EBC10,3
2730,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOETAAW12A8C14171C,2
2731,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOEWYHO12AC468E3C5,6
2732,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOFNYCO12A6D4F69CD,2
2733,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOFPRTU12A58A76BEE,1
2734,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOGBDWZ12AF72A1FE3,1
2735,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOGBNLS12A6D4F7818,4
2736,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOGDFLB12A6D4F7817,2
2737,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOGDXDW12A6D4F60FC,1
2738,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOGZMBF12A8C13AA23,1
2739,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOHFFVC12AB0184DDB,2
2740,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOHRNEL12A6D4F60F8,2
2741,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOHXWSB12A6D4F7820,3
2742,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOHZDVN12A6701FA9F,2
2743,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOIMXTJ12A8C1430E5,1
2744,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOJBLSL12AC468E28E,2
2745,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOKAQBY12AB0185614,1
2746,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOKFWUO12A8C1445BB,2
2747,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOKLADX12A8C13AA37,2
2748,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOKLURJ12A6D4F7814,4
2749,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOKSHFD12AB017F635,3
2750,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOKXKTZ12A6701FA9E,2
2751,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOLRFGP12A6701FA9A,3
2752,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOLWFDF12AC468C4A8,2
2753,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOLXTPE12A8C13BCE2,1
2754,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOMDBJK12A6D4F873A,1
2755,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOMEUED12A6701DBEA,1
2756,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOMLXJE12A8C14458A,2
2757,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOMMGFF12AB017F64C,1
2758,ca80fbb6d0deb3cae53763099e2cae7306f005ec,SOMOFOP12AB01825DD,2
